Year,Month,UOM,Crop,Value,Indicator
1991,2,CAD/tonne,"Canola Meal, 34%, Altona",145,Farmer's net cash return at Wpg elevator
1991,2,CAD/tonne,"Canola, #1CR",236.825,Farmer's net cash return at Wpg elevator
1991,2,CAD/tonne,"Flaxseed, #1CW",177.045,Farmer's net cash return at Wpg elevator
1991,2,CAD/tonne,"Oats, #2CW",64.245,Farmer's net cash return at Wpg elevator
1991,2,CAD/tonne,"Soymeal, 46%, Wpg",229.75,Farmer's net cash return at Wpg elevator
1991,2,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",73.445,Farmer's net cash return at Wpg elevator
1991,3,CAD/tonne,"Barley, #1CW",72.82,Farmer's net cash return at Wpg elevator
1991,3,CAD/tonne,"Canola Meal, 34%, Altona",147.5,Farmer's net cash return at Wpg elevator
1991,3,CAD/tonne,"Canola, #1CR",250.175,Farmer's net cash return at Wpg elevator
1991,3,CAD/tonne,"Flaxseed, #1CW",177.97,Farmer's net cash return at Wpg elevator
1991,3,CAD/tonne,"Oats, #2CW",70.67,Farmer's net cash return at Wpg elevator
1991,3,CAD/tonne,"Soymeal, 46%, Wpg",232.25,Farmer's net cash return at Wpg elevator
1991,3,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",79.245,Farmer's net cash return at Wpg elevator
1991,4,CAD/tonne,"Barley, #1CW",72.695,Farmer's net cash return at Wpg elevator
1991,4,CAD/tonne,"Canola Meal, 34%, Altona",151.25,Farmer's net cash return at Wpg elevator
1991,4,CAD/tonne,"Canola, #1CR",259.4,Farmer's net cash return at Wpg elevator
1991,4,CAD/tonne,"Flaxseed, #1CW",172.395,Farmer's net cash return at Wpg elevator
1991,4,CAD/tonne,"Oats, #2CW",71.945,Farmer's net cash return at Wpg elevator
1991,4,CAD/tonne,"Soymeal, 46%, Wpg",239.5,Farmer's net cash return at Wpg elevator
1991,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",83.845,Farmer's net cash return at Wpg elevator
1991,5,CAD/tonne,"Barley, #1CW",70.18,Farmer's net cash return at Wpg elevator
1991,5,CAD/tonne,"Canola Meal, 34%, Altona",150,Farmer's net cash return at Wpg elevator
1991,5,CAD/tonne,"Canola, #1CR",253.26,Farmer's net cash return at Wpg elevator
1991,5,CAD/tonne,"Flaxseed, #1CW",167.11,Farmer's net cash return at Wpg elevator
1991,5,CAD/tonne,"Oats, #2CW",73.31,Farmer's net cash return at Wpg elevator
1991,5,CAD/tonne,"Soymeal, 46%, Wpg",240.4,Farmer's net cash return at Wpg elevator
1991,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",82.55,Farmer's net cash return at Wpg elevator
1991,6,CAD/tonne,"Barley, #1CW",65.295,Farmer's net cash return at Wpg elevator
1991,6,CAD/tonne,"Canola Meal, 34%, Altona",153.75,Farmer's net cash return at Wpg elevator
1991,6,CAD/tonne,"Canola, #1CR",236.1,Farmer's net cash return at Wpg elevator
1991,6,CAD/tonne,"Flaxseed, #1CW",156.145,Farmer's net cash return at Wpg elevator
1991,6,CAD/tonne,"Oats, #2CW",63.445,Farmer's net cash return at Wpg elevator
1991,6,CAD/tonne,"Soymeal, 46%, Wpg",237,Farmer's net cash return at Wpg elevator
1991,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",80.345,Farmer's net cash return at Wpg elevator
1991,7,CAD/tonne,"Barley, #1CW",59.322,Farmer's net cash return at Wpg elevator
1991,7,CAD/tonne,"Canola Meal, 34%, Altona",149,Farmer's net cash return at Wpg elevator
1991,7,CAD/tonne,"Canola, #1CR",224.612,Farmer's net cash return at Wpg elevator
1991,7,CAD/tonne,"Flaxseed, #1CW",147.434,Farmer's net cash return at Wpg elevator
1991,7,CAD/tonne,"Oats, #2CW",65.202,Farmer's net cash return at Wpg elevator
1991,7,CAD/tonne,"Soymeal, 46%, Wpg",237.4,Farmer's net cash return at Wpg elevator
1991,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",68.102,Farmer's net cash return at Wpg elevator
1991,8,CAD/tonne,"Barley, #1CW",58.255,Farmer's net cash return at Wpg elevator
1991,8,CAD/tonne,"Canola Meal, 34%, Altona",153.75,Farmer's net cash return at Wpg elevator
1991,8,CAD/tonne,"Canola, #1CR",220.285,Farmer's net cash return at Wpg elevator
1991,8,CAD/tonne,"Flaxseed, #1CW",141.705,Farmer's net cash return at Wpg elevator
1991,8,CAD/tonne,"Oats, #2CW",63.955,Farmer's net cash return at Wpg elevator
1991,8,CAD/tonne,"Soymeal, 46%, Wpg",248,Farmer's net cash return at Wpg elevator
1991,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",61.59,Farmer's net cash return at Wpg elevator
1991,9,CAD/tonne,"Barley, #1CW",60.055,Farmer's net cash return at Wpg elevator
1991,9,CAD/tonne,"Canola Meal, 34%, Altona",166.25,Farmer's net cash return at Wpg elevator
1991,9,CAD/tonne,"Canola, #1CR",222.31,Farmer's net cash return at Wpg elevator
1991,9,CAD/tonne,"Flaxseed, #1CW",144.455,Farmer's net cash return at Wpg elevator
1991,9,CAD/tonne,"Oats, #2CW",61.955,Farmer's net cash return at Wpg elevator
1991,9,CAD/tonne,"Soymeal, 46%, Wpg",260.5,Farmer's net cash return at Wpg elevator
1991,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",65.505,Farmer's net cash return at Wpg elevator
1991,10,CAD/tonne,"Barley, #1CW",60.69,Farmer's net cash return at Wpg elevator
1991,10,CAD/tonne,"Canola Meal, 34%, Altona",146,Farmer's net cash return at Wpg elevator
1991,10,CAD/tonne,"Canola, #1CR",212.18,Farmer's net cash return at Wpg elevator
1991,10,CAD/tonne,"Flaxseed, #1CW",136.91,Farmer's net cash return at Wpg elevator
1991,10,CAD/tonne,"Oats, #2CW",64.31,Farmer's net cash return at Wpg elevator
1991,10,CAD/tonne,"Soymeal, 46%, Wpg",248.8,Farmer's net cash return at Wpg elevator
1991,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",69.33,Farmer's net cash return at Wpg elevator
1991,11,CAD/tonne,"Barley, #1CW",62.905,Farmer's net cash return at Wpg elevator
1991,11,CAD/tonne,"Canola Meal, 34%, Altona",131.25,Farmer's net cash return at Wpg elevator
1991,11,CAD/tonne,"Canola, #1CR",205.335,Farmer's net cash return at Wpg elevator
1991,11,CAD/tonne,"Flaxseed, #1CW",132.905,Farmer's net cash return at Wpg elevator
1991,11,CAD/tonne,"Oats, #2CW",65.105,Farmer's net cash return at Wpg elevator
1991,11,CAD/tonne,"Soymeal, 46%, Wpg",241.25,Farmer's net cash return at Wpg elevator
1991,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",67.955,Farmer's net cash return at Wpg elevator
1991,12,CAD/tonne,"Barley, #1CW",63.88,Farmer's net cash return at Wpg elevator
1991,12,CAD/tonne,"Canola Meal, 34%, Altona",123.25,Farmer's net cash return at Wpg elevator
1991,12,CAD/tonne,"Canola, #1CR",206.56,Farmer's net cash return at Wpg elevator
1991,12,CAD/tonne,"Flaxseed, #1CW",125.555,Farmer's net cash return at Wpg elevator
1991,12,CAD/tonne,"Oats, #2CW",78.0925,Farmer's net cash return at Wpg elevator
1991,12,CAD/tonne,"Soymeal, 46%, Wpg",211.75,Farmer's net cash return at Wpg elevator
1991,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",72.3175,Farmer's net cash return at Wpg elevator
1992,1,CAD/tonne,"Barley, #1CW",65.03,Farmer's net cash return at Wpg elevator
1992,1,CAD/tonne,"Canola Meal, 34%, Altona",130,Farmer's net cash return at Wpg elevator
1992,1,CAD/tonne,"Canola, #1CR",211.246,Farmer's net cash return at Wpg elevator
1992,1,CAD/tonne,"Flaxseed, #1CW",140.05,Farmer's net cash return at Wpg elevator
1992,1,CAD/tonne,"Oats, #2CW",79.95,Farmer's net cash return at Wpg elevator
1992,1,CAD/tonne,"Soymeal, 46%, Wpg",240.4,Farmer's net cash return at Wpg elevator
1992,1,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",78.43,Farmer's net cash return at Wpg elevator
1992,2,CAD/tonne,"Barley, #1CW",71.655,Farmer's net cash return at Wpg elevator
1992,2,CAD/tonne,"Canola Meal, 34%, Altona",136.25,Farmer's net cash return at Wpg elevator
1992,2,CAD/tonne,"Canola, #1CR",228.3075,Farmer's net cash return at Wpg elevator
1992,2,CAD/tonne,"Flaxseed, #1CW",154.405,Farmer's net cash return at Wpg elevator
1992,2,CAD/tonne,"Oats, #2CW",100.53,Farmer's net cash return at Wpg elevator
1992,2,CAD/tonne,"Soymeal, 46%, Wpg",249.75,Farmer's net cash return at Wpg elevator
1992,2,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",88.655,Farmer's net cash return at Wpg elevator
1992,3,CAD/tonne,"Barley, #1CW",73.38,Farmer's net cash return at Wpg elevator
1992,3,CAD/tonne,"Canola Meal, 34%, Altona",147.5,Farmer's net cash return at Wpg elevator
1992,3,CAD/tonne,"Canola, #1CR",242.535,Farmer's net cash return at Wpg elevator
1992,3,CAD/tonne,"Flaxseed, #1CW",159.68,Farmer's net cash return at Wpg elevator
1992,3,CAD/tonne,"Oats, #2CW",95.88,Farmer's net cash return at Wpg elevator
1992,3,CAD/tonne,"Soymeal, 46%, Wpg",255.25,Farmer's net cash return at Wpg elevator
1992,3,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",86.53,Farmer's net cash return at Wpg elevator
1992,4,CAD/tonne,"Barley, #1CW",64.05,Farmer's net cash return at Wpg elevator
1992,4,CAD/tonne,"Canola Meal, 34%, Altona",146,Farmer's net cash return at Wpg elevator
1992,4,CAD/tonne,"Canola, #1CR",228.6,Farmer's net cash return at Wpg elevator
1992,4,CAD/tonne,"Flaxseed, #1CW",144.61,Farmer's net cash return at Wpg elevator
1992,4,CAD/tonne,"Oats, #2CW",89.33,Farmer's net cash return at Wpg elevator
1992,4,CAD/tonne,"Soymeal, 46%, Wpg",251.8,Farmer's net cash return at Wpg elevator
1992,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",74.95,Farmer's net cash return at Wpg elevator
1992,5,CAD/tonne,"Barley, #1CW",68.08,Farmer's net cash return at Wpg elevator
1992,5,CAD/tonne,"Canola Meal, 34%, Altona",173.5,Farmer's net cash return at Wpg elevator
1992,5,CAD/tonne,"Canola, #1CR",238.91,Farmer's net cash return at Wpg elevator
1992,5,CAD/tonne,"Flaxseed, #1CW",150.18,Farmer's net cash return at Wpg elevator
1992,5,CAD/tonne,"Oats, #2CW",97.08,Farmer's net cash return at Wpg elevator
1992,5,CAD/tonne,"Soymeal, 46%, Wpg",265.25,Farmer's net cash return at Wpg elevator
1992,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",78.48,Farmer's net cash return at Wpg elevator
1992,6,CAD/tonne,"Barley, #1CW",71.255,Farmer's net cash return at Wpg elevator
1992,6,CAD/tonne,"Canola Meal, 34%, Altona",171.125,Farmer's net cash return at Wpg elevator
1992,6,CAD/tonne,"Canola, #1CR",241.635,Farmer's net cash return at Wpg elevator
1992,6,CAD/tonne,"Flaxseed, #1CW",155.28,Farmer's net cash return at Wpg elevator
1992,6,CAD/tonne,"Oats, #2CW",96.305,Farmer's net cash return at Wpg elevator
1992,6,CAD/tonne,"Soymeal, 46%, Wpg",264.75,Farmer's net cash return at Wpg elevator
1992,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",76.405,Farmer's net cash return at Wpg elevator
1992,7,CAD/tonne,"Barley, #1CW",67.11,Farmer's net cash return at Wpg elevator
1992,7,CAD/tonne,"Canola Meal, 34%, Altona",157.7,Farmer's net cash return at Wpg elevator
1992,7,CAD/tonne,"Canola, #1CR",231.16,Farmer's net cash return at Wpg elevator
1992,7,CAD/tonne,"Flaxseed, #1CW",154.81,Farmer's net cash return at Wpg elevator
1992,7,CAD/tonne,"Oats, #2CW",88.25,Farmer's net cash return at Wpg elevator
1992,7,CAD/tonne,"Soymeal, 46%, Wpg",256.6,Farmer's net cash return at Wpg elevator
1992,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",69.99,Farmer's net cash return at Wpg elevator
1992,8,CAD/tonne,"Barley, #1CW",62.45,Farmer's net cash return at Wpg elevator
1992,8,CAD/tonne,"Canola Meal, 34%, Altona",154.25,Farmer's net cash return at Wpg elevator
1992,8,CAD/tonne,"Canola, #1CR",228.885,Farmer's net cash return at Wpg elevator
1992,8,CAD/tonne,"Corn, #2",105.125,Farmer's net cash return at Wpg elevator
1992,8,CAD/tonne,"Flaxseed, #1CW",161.925,Farmer's net cash return at Wpg elevator
1992,8,CAD/tonne,"Oats, #2CW",79.975,Farmer's net cash return at Wpg elevator
1992,8,CAD/tonne,"Soymeal, 46%, Wpg",253.25,Farmer's net cash return at Wpg elevator
1992,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",67.75,Farmer's net cash return at Wpg elevator
1992,9,CAD/tonne,"Barley, #1CW",66.87,Farmer's net cash return at Wpg elevator
1992,9,CAD/tonne,"Canola Meal, 34%, Altona",161.8,Farmer's net cash return at Wpg elevator
1992,9,CAD/tonne,"Canola, #1CR",258.63,Farmer's net cash return at Wpg elevator
1992,9,CAD/tonne,"Corn, #2",109.54,Farmer's net cash return at Wpg elevator
1992,9,CAD/tonne,"Flaxseed, #1CW",203.77,Farmer's net cash return at Wpg elevator
1992,9,CAD/tonne,"Oats, #2CW",93.53,Farmer's net cash return at Wpg elevator
1992,9,CAD/tonne,"Soymeal, 46%, Wpg",261.2,Farmer's net cash return at Wpg elevator
1992,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",70.11,Farmer's net cash return at Wpg elevator
1992,10,CAD/tonne,"Barley, #1CW",68.025,Farmer's net cash return at Wpg elevator
1992,10,CAD/tonne,"Canola Meal, 34%, Altona",161.75,Farmer's net cash return at Wpg elevator
1992,10,CAD/tonne,"Canola, #1CR",254.085,Farmer's net cash return at Wpg elevator
1992,10,CAD/tonne,"Corn, #2",111.19,Farmer's net cash return at Wpg elevator
1992,10,CAD/tonne,"Flaxseed, #1CW",205.25,Farmer's net cash return at Wpg elevator
1992,10,CAD/tonne,"Oats, #2CW",89.325,Farmer's net cash return at Wpg elevator
1992,10,CAD/tonne,"Soymeal, 46%, Wpg",259.25,Farmer's net cash return at Wpg elevator
1992,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",62.8,Farmer's net cash return at Wpg elevator
1992,11,CAD/tonne,"Barley, #1CW",67.825,Farmer's net cash return at Wpg elevator
1992,11,CAD/tonne,"Canola Meal, 34%, Altona",169,Farmer's net cash return at Wpg elevator
1992,11,CAD/tonne,"Canola, #1CR",282.31,Farmer's net cash return at Wpg elevator
1992,11,CAD/tonne,"Corn, #2",110.3275,Farmer's net cash return at Wpg elevator
1992,11,CAD/tonne,"Flaxseed, #1CW",212,Farmer's net cash return at Wpg elevator
1992,11,CAD/tonne,"Oats, #2CW",96.025,Farmer's net cash return at Wpg elevator
1992,11,CAD/tonne,"Soymeal, 46%, Wpg",266,Farmer's net cash return at Wpg elevator
1992,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",66.075,Farmer's net cash return at Wpg elevator
1992,12,CAD/tonne,"Barley, #1CW",67.6,Farmer's net cash return at Wpg elevator
1992,12,CAD/tonne,"Canola Meal, 34%, Altona",183,Farmer's net cash return at Wpg elevator
1992,12,CAD/tonne,"Canola, #1CR",285.76,Farmer's net cash return at Wpg elevator
1992,12,CAD/tonne,"Corn, #2",111.648,Farmer's net cash return at Wpg elevator
1992,12,CAD/tonne,"Flaxseed, #1CW",219.046,Farmer's net cash return at Wpg elevator
1992,12,CAD/tonne,"Oats, #2CW",97.47,Farmer's net cash return at Wpg elevator
1992,12,CAD/tonne,"Soymeal, 46%, Wpg",282.8,Farmer's net cash return at Wpg elevator
1992,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",67.33,Farmer's net cash return at Wpg elevator
1993,1,CAD/tonne,"Barley, #1CW",69.975,Farmer's net cash return at Wpg elevator
1993,1,CAD/tonne,"Canola Meal, 34%, Altona",183.25,Farmer's net cash return at Wpg elevator
1993,1,CAD/tonne,"Canola, #1CR",293.735,Farmer's net cash return at Wpg elevator
1993,1,CAD/tonne,"Corn, #2",111.0875,Farmer's net cash return at Wpg elevator
1993,1,CAD/tonne,"Flaxseed, #1CW",222.1,Farmer's net cash return at Wpg elevator
1993,1,CAD/tonne,"Oats, #2CW",96.45,Farmer's net cash return at Wpg elevator
1993,1,CAD/tonne,"Soymeal, 46%, Wpg",279.75,Farmer's net cash return at Wpg elevator
1993,1,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",68.475,Farmer's net cash return at Wpg elevator
1993,2,CAD/tonne,"Barley, #1CW",70.225,Farmer's net cash return at Wpg elevator
1993,2,CAD/tonne,"Canola Meal, 34%, Altona",180,Farmer's net cash return at Wpg elevator
1993,2,CAD/tonne,"Canola, #1CR",286.985,Farmer's net cash return at Wpg elevator
1993,2,CAD/tonne,"Corn, #2",110.7975,Farmer's net cash return at Wpg elevator
1993,2,CAD/tonne,"Flaxseed, #1CW",206.575,Farmer's net cash return at Wpg elevator
1993,2,CAD/tonne,"Oats, #2CW",88.8,Farmer's net cash return at Wpg elevator
1993,2,CAD/tonne,"Soymeal, 46%, Wpg",262.5,Farmer's net cash return at Wpg elevator
1993,2,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",66.3,Farmer's net cash return at Wpg elevator
1993,3,CAD/tonne,"Barley, #1CW",69.77,Farmer's net cash return at Wpg elevator
1993,3,CAD/tonne,"Canola Meal, 34%, Altona",182,Farmer's net cash return at Wpg elevator
1993,3,CAD/tonne,"Canola, #1CR",289.33,Farmer's net cash return at Wpg elevator
1993,3,CAD/tonne,"Corn, #2",110.662,Farmer's net cash return at Wpg elevator
1993,3,CAD/tonne,"Flaxseed, #1CW",202.27,Farmer's net cash return at Wpg elevator
1993,3,CAD/tonne,"Oats, #2CW",91.22,Farmer's net cash return at Wpg elevator
1993,3,CAD/tonne,"Soymeal, 46%, Wpg",266.8,Farmer's net cash return at Wpg elevator
1993,3,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",67.71,Farmer's net cash return at Wpg elevator
1993,4,CAD/tonne,"Barley, #1CW",69.2,Farmer's net cash return at Wpg elevator
1993,4,CAD/tonne,"Canola Meal, 34%, Altona",185.5,Farmer's net cash return at Wpg elevator
1993,4,CAD/tonne,"Canola, #1CR",279.1225,Farmer's net cash return at Wpg elevator
1993,4,CAD/tonne,"Corn, #2",111.51,Farmer's net cash return at Wpg elevator
1993,4,CAD/tonne,"Flaxseed, #1CW",209.075,Farmer's net cash return at Wpg elevator
1993,4,CAD/tonne,"Oats, #2CW",97.7625,Farmer's net cash return at Wpg elevator
1993,4,CAD/tonne,"Soymeal, 46%, Wpg",276.375,Farmer's net cash return at Wpg elevator
1993,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",71.05,Farmer's net cash return at Wpg elevator
1993,5,CAD/tonne,"Barley, #1CW",66.43,Farmer's net cash return at Wpg elevator
1993,5,CAD/tonne,"Canola Meal, 34%, Altona",181.4,Farmer's net cash return at Wpg elevator
1993,5,CAD/tonne,"Canola, #1CR",267.79,Farmer's net cash return at Wpg elevator
1993,5,CAD/tonne,"Corn, #2",111.568,Farmer's net cash return at Wpg elevator
1993,5,CAD/tonne,"Flaxseed, #1CW",198.15,Farmer's net cash return at Wpg elevator
1993,5,CAD/tonne,"Oats, #2CW",90.292,Farmer's net cash return at Wpg elevator
1993,5,CAD/tonne,"Soymeal, 46%, Wpg",289.2,Farmer's net cash return at Wpg elevator
1993,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",71.51,Farmer's net cash return at Wpg elevator
1993,6,CAD/tonne,"Barley, #1CW",73.725,Farmer's net cash return at Wpg elevator
1993,6,CAD/tonne,"Canola Meal, 34%, Altona",176.5,Farmer's net cash return at Wpg elevator
1993,6,CAD/tonne,"Canola, #1CR",267.0575,Farmer's net cash return at Wpg elevator
1993,6,CAD/tonne,"Corn, #2",111.41,Farmer's net cash return at Wpg elevator
1993,6,CAD/tonne,"Flaxseed, #1CW",198.375,Farmer's net cash return at Wpg elevator
1993,6,CAD/tonne,"Oats, #2CW",84.55,Farmer's net cash return at Wpg elevator
1993,6,CAD/tonne,"Soymeal, 46%, Wpg",289.75,Farmer's net cash return at Wpg elevator
1993,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",71.275,Farmer's net cash return at Wpg elevator
1993,7,CAD/tonne,"Barley, #1CW",74.2,Farmer's net cash return at Wpg elevator
1993,7,CAD/tonne,"Canola Meal, 34%, Altona",224.4,Farmer's net cash return at Wpg elevator
1993,7,CAD/tonne,"Canola, #1CR",285.885,Farmer's net cash return at Wpg elevator
1993,7,CAD/tonne,"Corn, #2",114.585,Farmer's net cash return at Wpg elevator
1993,7,CAD/tonne,"Flaxseed, #1CW",199.875,Farmer's net cash return at Wpg elevator
1993,7,CAD/tonne,"Oats, #2CW",92.075,Farmer's net cash return at Wpg elevator
1993,7,CAD/tonne,"Soymeal, 46%, Wpg",353.75,Farmer's net cash return at Wpg elevator
1993,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",67,Farmer's net cash return at Wpg elevator
1993,8,CAD/tonne,"Barley, #1CW",63.49,Farmer's net cash return at Wpg elevator
1993,8,CAD/tonne,"Canola Meal, 34%, Altona",203.3,Farmer's net cash return at Wpg elevator
1993,8,CAD/tonne,"Canola, #1CR",265.1,Farmer's net cash return at Wpg elevator
1993,8,CAD/tonne,"Corn, #2",116.214,Farmer's net cash return at Wpg elevator
1993,8,CAD/tonne,"Flaxseed, #1CW",198.21,Farmer's net cash return at Wpg elevator
1993,8,CAD/tonne,"Oats, #2CW",88.93,Farmer's net cash return at Wpg elevator
1993,8,CAD/tonne,"Soymeal, 46%, Wpg",324.6,Farmer's net cash return at Wpg elevator
1993,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",60.93,Farmer's net cash return at Wpg elevator
1993,9,CAD/tonne,"Barley, #1CW",59.18,Farmer's net cash return at Wpg elevator
1993,9,CAD/tonne,"Canola Meal, 34%, Altona",177.5,Farmer's net cash return at Wpg elevator
1993,9,CAD/tonne,"Canola, #1CR",251.46,Farmer's net cash return at Wpg elevator
1993,9,CAD/tonne,"Corn, #2",114,Farmer's net cash return at Wpg elevator
1993,9,CAD/tonne,"Flaxseed, #1CW",194.605,Farmer's net cash return at Wpg elevator
1993,9,CAD/tonne,"Oats, #2CW",86.63,Farmer's net cash return at Wpg elevator
